id,sender_surname,sender_forename,recipient_surname,recipient_forename,sorting_date,date,sender_address,recipient_address,source,languages, extent, filename,classification,direction,xml_earliest,xml_latest,date_structure,exact_order_needs_review,xml_path,xml_sha256
DCP-LETT-387,FitzRoy,Robert,Darwin,C. R.,1837-11-16,16 Nov 1837,"London, Chester St, 31",,DAR 164: 133,,,DCP-LETT-387.xml,safe_within_period,to_darwin,1837-11-16,1837-11-16,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-387.xml,42138644a37b9fa6a2e3bc0f5acda108513c151b43b1cd64b570001a72603134
DCP-LETT-388,Darwin,C. R.,Henslow,J. S.,1837-11-19,[19 Nov 1837],"London, Gt Marlborough St, 36",,"Royal Botanic Gardens, Kew (Henslow letters: 44 DAR/1/1/44)",,,DCP-LETT-388.xml,safe_within_period,from_darwin,1837-11-19,1837-11-19,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-388.xml,a7fff2ac391818be011ebbb873d957a994823ba1aedacfb04f9deb2787fd9cf6
DCP-LETT-389,Darwin,C. R.,Owen,Richard,1837-12-01,[c. Dec 1837],"London, Gt Marlborough St, 36",,American Philosophical Society (Mss.B.D25.14),,,DCP-LETT-389.xml,safe_within_period,from_darwin,1837-12-01,1837-12-31,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-389.xml,d5126983b5edea9162ce98bc90a69f6a2920c2ee30c52aae882b3d1c62353c5a
DCP-LETT-390,Darwin,S. E.,Darwin,C. R.,1837-12-01,[early Dec 1837?],unstated,,DAR 205.2: 226,,,DCP-LETT-390.xml,safe_within_period,to_darwin,1837-12-01,1837-12-31,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-390.xml,591dd2bf7b1b77d81c827742889a3beff8fe32a1d2515073b9847bab89a8493f
DCP-LETT-391,Darwin,C. R.,Jenyns,Leonard,1837-12-03,3 Dec [1837],"London, Gt Marlborough St, 36",,Bath Royal Literary and Scientific Institution,,,DCP-LETT-391.xml,safe_within_period,from_darwin,1837-12-03,1837-12-03,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-391.xml,aed38a7721d98836cd2a7b4393b6aff4a77ea3229ad8d8ef293931b1f5e67bfc
DCP-LETT-392,Darwin,C. R.,Jenyns,Leonard,1837-12-04,[4 Dec 1837],"London, Gt Marlborough St, 36",,Bath Royal Literary and Scientific Institution,,,DCP-LETT-392.xml,safe_within_period,from_darwin,1837-12-04,1837-12-04,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-392.xml,f9dcdde56dc2d20bac2ed90b1e972fdcea8bf306c7a373d54a923a9a6023d94a
DCP-LETT-393,Darwin,C. R.,Fox,W. D.,1837-12-11,[11 Dec 1837],"London, Gt Marlborough St, 36",,"Christ’s College Library, Cambridge (MS 53 Fox 53)",,,DCP-LETT-393.xml,safe_within_period,from_darwin,1837-12-11,1837-12-11,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-393.xml,4bdd68a3485613147f07df0bb63ee4f8846c66cfada9e0430121ed03ffe396e5
DCP-LETT-418F,Darwin,C. R.,Owen,Richard,1837-12-15,[15 Dec 1837 – 9 June 1838],,,DAR 185: 115,,,DCP-LETT-418F.xml,safe_within_period,from_darwin,1837-12-15,1838-06-09,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-418F.xml,0c7800a5c94a9d1c5bdc6b9eb2597c75c6a75d7f959fafc91e438899b8789efc
DCP-LETT-394,Darwin,C. R.,Lyell,Charles,1837-12-19,[19 Dec 1837],"London, Gt Marlborough St, 36",,American Philosophical Society (Mss.B.D25.9),,,DCP-LETT-394.xml,safe_within_period,from_darwin,1837-12-19,1837-12-19,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-394.xml,67f93608dc53a66faaa3ee4b4e9e3ad04daf24aae8faf42f6a03ce7832f27657
DCP-LETT-395,Darwin,C. R.,Owen,Richard,1837-12-28,28 [Dec 1837],"London, Gt Marlborough St, 36",,"Natural History Museum, Library and Archives (General Special Collections Owen correspondence 9/209)",,,DCP-LETT-395.xml,safe_within_period,from_darwin,1837-12-28,1837-12-28,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-395.xml,16bb9731774d692c1a2e762aaa98f9c25f167214d81c510966ea69e1745b6be5
DCP-LETT-396,Darwin,C. R.,Owen,Richard,1837-12-28,[28 Dec 1837],"London, Gt Marlborough St, 36",,Archives of the New York Botanical Garden (Charles Finney Cox Collection),,,DCP-LETT-396.xml,safe_within_period,from_darwin,1837-12-28,1837-12-28,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-396.xml,126ff00ea1e6dcf290bbd478f72c99e81c3316f8d5a1fb1ca8d706dc649218c4
DCP-LETT-351,Darwin,C. R.,Babbage,Charles,1838-01-01,[1838],"London, Gt Marlborough St, 36",,The British Library (Add MS 37191: 81),,,DCP-LETT-351.xml,safe_within_period,from_darwin,1838-01-01,1838-12-31,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-351.xml,1808453ed79d7ab698f81f8e1c8c670e6ccce7f432a312dda1a018e1780e52f7
DCP-LETT-399A,Darwin,C. R.,Owen,Richard,1838-01-01,[Jan 1838],"London, Gt Marlborough St, 36",,Kenneth W. Rendell (dealer) (1990),,,DCP-LETT-399A.xml,safe_within_period,from_darwin,1838-01-01,1838-01-31,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-399A.xml,6b8508890448f22e39e25c065f8d2c69d9e7708500e1fd9d307de113d7a330a7
DCP-LETT-468,Darwin,C. R.,Mitchell,T. L.,1838-01-01,[1838],unstated,,"Mitchell Library, Sydney (A 295/1, vol. VI., Misc. pp. 85–8)",,,DCP-LETT-468.xml,safe_within_period,from_darwin,1838-01-01,1838-12-31,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-468.xml,a4b65e87b739e697750e885f2e057c7d320f59665fe6ed51194a33ee0284d6b1
DCP-LETT-357,Darwin,C. R.,Babbage,Charles,1838-01-21,[21 Jan 1838],"London, Gt Marlborough St, 36",,The British Library (Add MS 37190: 320),,,DCP-LETT-357.xml,safe_within_period,from_darwin,1838-01-21,1838-01-21,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-357.xml,61dcb2f355d6557db8f93ddc443045616bef03a3da223acf220990640a218888
DCP-LETT-400,Darwin,C. R.,Henslow,J. S.,1838-01-21,[21 Jan 1838],"London, Gt Marlborough St, 36",,Historical Society of Pennsylvania (Dreer collection),,,DCP-LETT-400.xml,safe_within_period,from_darwin,1838-01-21,1838-01-21,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-400.xml,b5c4a5ac2271bf06862e4704716a5f92a62a408202c771460a83fe96e0b9a4e4
DCP-LETT-13864,Darwin,C. R.,Unidentified,,1838-02-01,[Feb 1838 – Feb 1841?],,,B. Altman (dealer) (3 October 1982),,,DCP-LETT-13864.xml,safe_within_period,from_darwin,1838-02-01,1841-02-28,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-13864.xml,431afdbb7b27c32063a447389acd642565dbf66a2111c95b0043529a87c731a9
DCP-LETT-399,Darwin,C. R.,Wynne,[–] (a),1838-02-01,[Feb–July 1838],unstated,,DAR 206: 42,,,DCP-LETT-399.xml,safe_within_period,from_darwin,1838-02-01,1838-07-31,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-399.xml,fba2239e9235e4cfe46b401bc8815d18d03c1c8f90f2065eaee39ec8417823f6
DCP-LETT-401,Darwin,C. R.,Gould,John,1838-02-01,[Feb 1838],"London, Gt Marlborough St, 36",,"William Patrick Watson (dealer) (catalogue 20, April 2014)",,,DCP-LETT-401.xml,safe_within_period,from_darwin,1838-02-01,1838-02-28,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-401.xml,bd3326954148a697e0d99f1c898724ddbc325eb93f017f31ed9b26a456f8924e
DCP-LETT-402A,Darwin,C. R.,Spearman,A. Y.,1838-02-16,16 Feb 1838,"London, Gt Marlborough St, 36",,The National Archives (TNA) (T1/4524 paper 25824),,,DCP-LETT-402A.xml,safe_within_period,from_darwin,1838-02-16,1838-02-16,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-402A.xml,68978edce94ea7c00317afc4d26de3f7bbcc3f2dbb31177e7d3a8002c7642886
DCP-LETT-402B,Children,J. G.,Darwin,C. R.,1838-02-21,21 Feb 1838,British Museum,,"Natural History Museum, Library and Archives (Archives DF ZOO/205/1/74)",,,DCP-LETT-402B.xml,safe_within_period,to_darwin,1838-02-21,1838-02-21,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-402B.xml,afa67ad00385cb20317aa1021a3b961aed4a7b8e3fcd369e37c6dd962d52413e
DCP-LETT-402F,Darwin,C. R.,Children,J. G.,1838-02-22,22 Feb [1838],"London, Gt Marlborough St, 36",,British Museum (Officers’ Reports 20 (1838): 5314),,,DCP-LETT-402F.xml,safe_within_period,from_darwin,1838-02-22,1838-02-22,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-402F.xml,7ad864b827cc42514918f7a86677184b8f81d6c517ccdae57a962dc25cf0d9c9
DCP-LETT-402C,Spearman,A. Y.,Darwin,C. R.,1838-02-23,23 Feb 1838,,,The National Archives (TNA) (Treasury out–letter book T 27/137 p. 443),,,DCP-LETT-402C.xml,safe_within_period,to_darwin,1838-02-23,1838-02-23,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-402C.xml,3f9b2384d1f823ac29195ea256a146d24b4c44100f91091519d6dc1649563dda
DCP-LETT-403,FitzRoy,Robert,Darwin,C. R.,1838-02-26,26 Feb 1838,"London, Chester St, 31",,DAR 204: 145,,,DCP-LETT-403.xml,safe_within_period,to_darwin,1838-02-26,1838-02-26,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-403.xml,b99ccf6c7afe0caff73e1855aeeb03926f9f476be9deee202e7ab816a629072c
DCP-LETT-406,Darwin,C. R.,Henslow,J. S.,1838-03-26,[26 Mar 1838],"London, Gt Marlborough St, 36",,DAR 93: A1–2,,,DCP-LETT-406.xml,safe_within_period,from_darwin,1838-03-26,1838-03-26,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-406.xml,fc486f0faeb2bd694a2506fe86c413c5ddc5499c40d68b899d94706700250558
DCP-LETT-350F,Darwin,C. R.,Robert,Eugène,1838-03-28,28 Mar 1838,London,,"Robert 1840, pp. 443–4; LL 3: 237",,,DCP-LETT-350F.xml,safe_within_period,from_darwin,1838-03-28,1838-03-28,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-350F.xml,4f8514c3f35601977ec185653ee0e6707c27f190157ae2272b5b01b5dbd29296
DCP-LETT-407,Darwin,C. R.,Darwin,S. E.,1838-04-01,[1 Apr 1838],"London, Gt Marlborough St, 36",,DAR 223: 39,,,DCP-LETT-407.xml,safe_within_period,from_darwin,1838-04-01,1838-04-01,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-407.xml,9840344e9b366b62d84b6c074498d501439306b275383ca71db20298bd28b62c
DCP-LETT-408,Horner,Leonard,Darwin,C. R.,1838-04-07,7 Apr [1838],"London, Bedford Place, 2",,DAR 210.8: 1,,,DCP-LETT-408.xml,safe_within_period,to_darwin,1838-04-07,1838-04-07,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-408.xml,d7c4c469e00026a682644093c1c9462a7078bead5cf365bc3b8360f8cb867a07
DCP-LETT-408F,Darwin,C. R.,Gould,John,1838-04-13,[13 Apr 1838],,,Dr Daniel C. Devor (private collection),,,DCP-LETT-408F.xml,safe_within_period,from_darwin,1838-04-13,1838-04-13,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-408F.xml,5ed84906dc57feed600a814f2e3c114f8af4c134a2227a8bb7f9443da9b08b16
DCP-LETT-409A,Gould,John,Darwin,C. R.,1838-04-13,[13 Apr] 1838,,,"Natural History Museum, Library and Archives (Tring Museum Correspondence)",,,DCP-LETT-409A.xml,safe_within_period,to_darwin,1838-04-13,1838-04-13,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-409A.xml,d1e16ab90d2767aa1be06a2b9267db32e8e9201e9a665f4bb935e6d31ec15d2d
DCP-LETT-410,Darwin,C. R.,Darwin,S. E.,1838-04-26,[26 Apr 1838],"London, Gt Marlborough St, 36",,DAR 92: A5–6,,,DCP-LETT-410.xml,safe_within_period,from_darwin,1838-04-26,1838-04-26,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-410.xml,e4a30e0545d795b88ace2c038a87f0511f41bacbc8fb5577a61313bd3afc71b8
DCP-LETT-411,Darwin,C. R.,Darwin,Caroline,1838-05-01,[May 1838],"London, Gt Marlborough St, 36",,DAR 154: 53,,,DCP-LETT-411.xml,safe_within_period,from_darwin,1838-05-01,1838-05-31,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-411.xml,bfff33d76a03845193b4a404158c78b098d6250f93a2069a384f1fd065e85e30
DCP-LETT-411A,Darwin,C. R.,Whitley,C. T.,1838-05-08,[8 May 1838],"London, Gt Marlborough St, 36",,"Shrewsbury School, Taylor Library",,,DCP-LETT-411A.xml,safe_within_period,from_darwin,1838-05-08,1838-05-08,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-411A.xml,41f75f8313d741f79ed1e69de5d0ab9a82a12e0a547d5342ffcd80f529ba32d8
DCP-LETT-412,Darwin,C. R.,Lonsdale,William,1838-05-15,[15 May 1838],"London, Gt Marlborough St, 36",,American Philosophical Society (Mss.B.D25.),,,DCP-LETT-412.xml,safe_within_period,from_darwin,1838-05-15,1838-05-15,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-412.xml,d3fff71b6444f197b2f73490eacb2c19dd62e9eb18fad9c74fa7163421dd7c8d
DCP-LETT-413,Darwin,C. R.,Darwin,S. E.,1838-05-15,[15 May 1838],"London, Gt Marlborough St, 36",,DAR 223: 38,,,DCP-LETT-413.xml,safe_within_period,from_darwin,1838-05-15,1838-05-15,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-413.xml,85d5b039215c830fe7a2a4a2aa914e7c23d244194bc3d60f07a60f0a4f38ba4d
DCP-LETT-415,Darwin,C. R.,Royle,J. F.,1838-05-24,[24 May 1838],"London, Gt Marlborough St, 36",,DAR 147: 397,,,DCP-LETT-415.xml,safe_within_period,from_darwin,1838-05-24,1838-05-24,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-415.xml,87aeadf59f0cec7dcbf9597f0e7ebd4fd169f9c9b390c14aca7ff908fd9482ee
DCP-LETT-415A,Darwin,C. R.,Wood,Charles,1838-05-24,24 May 1838,"London, Gt Marlborough St, 36",,The National Archives (TNA) (ADM 1/4548 PRO D 170),,,DCP-LETT-415A.xml,safe_within_period,from_darwin,1838-05-24,1838-05-24,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-415A.xml,ffb65687a482077edfc84b1809daccce64ab344b2d16b85da43660a456d1cba7
DCP-LETT-415B,Beaufort,Francis,Darwin,C. R.,1838-05-26,26 May [1838],,,"United Kingdom Hydrographic Office Archive (Letter Book no. 8, p. 190)",,,DCP-LETT-415B.xml,safe_within_period,to_darwin,1838-05-26,1838-05-26,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-415B.xml,a621b842a1984a96d1d64e9a679a71882b12fe0741d04a52fe0a28f6594875ca
DCP-LETT-417,Darwin,C. R.,Lonsdale,William,1838-06-01,[c. June 1838],"London, Gt Marlborough St, 36",,American Philosophical Society (Mss.B.D25.),,,DCP-LETT-417.xml,safe_within_period,from_darwin,1838-06-01,1838-06-30,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-417.xml,7cbc8abc07ad59136cdbe0204a42eaf2c7a17e381b878097d0d81754e2a4206b
DCP-LETT-419,Darwin,C. R.,Fox,W. D.,1838-06-15,[15 June 1838],"London, Gt Marlborough St, 36",,"Christ’s College Library, Cambridge (MS 53 Fox 54)",,,DCP-LETT-419.xml,safe_within_period,from_darwin,1838-06-15,1838-06-15,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-419.xml,f1e2c2ab464c4c9b61202dda24d6cf12c32469baed041120670e1c2ab32ef4db
DCP-LETT-421,Walker,Francis,Darwin,C. R.,1838-07-06,6 July [1838],Southgate,,DAR 205.3: 293,,,DCP-LETT-421.xml,safe_within_period,to_darwin,1838-07-06,1838-07-06,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-421.xml,2f6925b2702088f48b6dea8a7e1d18e0d02619bab7ba3bc07b627a893aca29fc
DCP-LETT-421F,Darwin,C. R.,Spring Rice,Thomas,1838-07-07,[before 7 July 1838],,,"House of Commons papers; accounts and papers, 1837/38, XXXVI, 307; House of Commons papers; accounts and papers, 1837/38, XXXVI, 307",,,DCP-LETT-421F.xml,ambiguous_period,from_darwin,1809-01-01,1838-07-06,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-421F.xml,6e4800eb01896a6c692aa2d11b536304f01560ebf445ff197ca5719c7c62c8df
DCP-LETT-421A,Grateloup,J. P. S. de,Darwin,C. R.,1838-07-18,18 July 1838,Bordeaux,,Geological Society of London (GSL/L/R/4/5),,,DCP-LETT-421A.xml,safe_within_period,to_darwin,1838-07-18,1838-07-18,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-421A.xml,20cd273ce612c51c778cc61afee6f4d1bdae551f501f089b9acac74a341679da
DCP-LETT-416,Darwin,C. R.,Waterhouse,G. R.,1838-08-01,[Aug 1838–40],unstated,,Cleveland Health Sciences Library (Robert M. Stecher collection),,,DCP-LETT-416.xml,safe_within_period,from_darwin,1838-08-01,1840-12-31,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-416.xml,19fef542157d4d6f9b88c538b0f758ca5d92f6bb20aa8417ca322a74063ccb18
DCP-LETT-422,Darwin,C. R.,Broderip,W. J.,1838-08-01,[Aug–Dec 1838],"London, Gt Marlborough St, 36",,"Fitzwilliam Museum, Cambridge (GEN/D/DARWIN (C)/3)",,,DCP-LETT-422.xml,safe_within_period,from_darwin,1838-08-01,1838-12-31,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-422.xml,0356ade0574b99ac081370ee6eb6f40a7b0a7c21a3bf983e2b5d9fe9a6ce820e
DCP-LETT-423,Darwin,C. R.,Wedgwood,Emma,1838-08-07,[7 Aug 1838],"London, Gt Marlborough St, 36",,DAR 210.8: 3,,,DCP-LETT-423.xml,safe_within_period,from_darwin,1838-08-07,1838-08-07,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-423.xml,979728b27e31df1b970cf2a3703c89a3d4d613e86baa9a505f7853dc3be8a08d
DCP-LETT-424,Darwin,C. R.,Lyell,Charles,1838-08-09,9 Aug [1838],"London, Gt Marlborough St, 36",,American Philosophical Society (Mss.B.D25.10),,,DCP-LETT-424.xml,safe_within_period,from_darwin,1838-08-09,1838-08-09,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-424.xml,622ae738910b0e1f10d609a93c9b93d7bfe3525d9ccf867bb94809d44b56b126
DCP-LETT-424A,Darwin,C. R.,Spearman,A. Y.,1838-08-18,18 Aug 1838,"London, Gt Marlborough St, 36",,The National Archives (TNA) (T1/4524 paper 25824),,,DCP-LETT-424A.xml,safe_within_period,from_darwin,1838-08-18,1838-08-18,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-424A.xml,d8aef44351ff471298da90c1078d50746caa5fd6e8355b51ae324a101c6a12d0
DCP-LETT-425,Lyell,Charles,Darwin,C. R.,1838-09-06,6 and 8 Sept 1838,unstated,,"K. M. Lyell 1881 2: 43; Lyell, K. M. 1881 2: 43",,,DCP-LETT-425.xml,safe_within_period,to_darwin,1838-09-06,1838-09-08,multiple_recorded_dates,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-425.xml,06592cf2df32eb973ed8804d0cc72dee83df45ea126d678878ddbd83efbedb2d
DCP-LETT-426,Darwin,C. R.,Geological Society of London,,1838-09-07,7 Sept 1838,"London, Gt Marlborough St, 36",,Geological Society of London (GSL/COM/P/4/2/8),,,DCP-LETT-426.xml,safe_within_period,from_darwin,1838-09-07,1838-09-07,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-426.xml,f4026c8977dd0ae79dde8d06cb826b1315aedd93a845956ae11d676667e73edd
DCP-LETT-427,Darwin,C. R.,Unidentified,,1838-09-12,12 Sept [1838],"London, Gt Marlborough St, 36",,"The Morgan Library and Museum, New York (Gordon N. Ray Collection MA 13958)",,,DCP-LETT-427.xml,safe_within_period,from_darwin,1838-09-12,1838-09-12,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-427.xml,3365c307739fc96fe8952b2b6e962cfa91bea55fa00aefafb6502b33894f021b
DCP-LETT-428,Darwin,C. R.,Lyell,Charles,1838-09-14,[14] Sept [1838],"London, Gt Marlborough St, 36",,American Philosophical Society (Mss.B.D25.11),,,DCP-LETT-428.xml,safe_within_period,from_darwin,1838-09-14,1838-09-14,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-428.xml,9c782a6e369fa7e3ab429764a6cf58f281960f6a941d1c72c3cc8b34f33ea042
DCP-LETT-428A,Darwin,C. R.,Spearman,A. Y.,1838-09-22,22 Sept 1838,"London, Gt Marlborough St, 36",,The National Archives (TNA) (T1/4524 paper 25824),,,DCP-LETT-428A.xml,safe_within_period,from_darwin,1838-09-22,1838-09-22,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-428A.xml,59c0f03cfacb22b36f52eedb56dbd45ec2a2fbc6832d68947188dd8690433fa0
DCP-LETT-429,Sulivan,B. J.,Darwin,C. R.,1838-10-20,20 Oct 1838,"HMS Arrow , Berkeley Sound",,DAR 39: 18–19,,,DCP-LETT-429.xml,safe_within_period,to_darwin,1838-10-20,1838-10-20,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-429.xml,53ed91483c1682dcfb376a2419246eeaf9fc98bb39d8afeed44216b1f24945c1
